jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|hourly_traffic_count:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=hourly_traffic_count,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=hourly_traffic_count, 
1051,  13851,  completed,  eof,  2014-08-08 03:39:51,  2014-08-08 03:44:16,  265,  modelParams|sensorParams|encoders|hourly_traffic_count:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4392,  None,  272,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  579.023254757,  16.7156256461, 
1051,  13902,  completed,  eof,  2014-08-08 03:39:55,  2014-08-08 03:42:24,  149,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4392,  None,  None,  0.05005,  11,  14,  None,  3,  3.5,  275,  0.05015,  873.789108155,  25.2251209353, 
1051,  13943,  completed,  eof,  2014-08-08 03:40:00,  2014-08-08 03:42:13,  133,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4392,  None,  None,  0.05005,  11,  14,  6.25,  3,  None,  275,  0.05015,  596.670962557,  17.2250913277, 
1051,  13976,  completed,  eof,  2014-08-08 03:40:04,  2014-08-08 03:42:26,  142,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4392,  1,  None,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  1018.11825926,  29.3917101696, 
1051,  13998,  completed,  eof,  2014-08-08 03:40:10,  2014-08-08 03:42:52,  162,  modelParams|sensorParams|encoders|hourly_traffic_count:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4392,  None,  22,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  575.376323804,  16.6103436353, 
1051,  14009,  completed,  eof,  2014-08-08 03:40:16,  2014-08-08 03:42:28,  132,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4392,  None,  None,  0.0001,  9,  12,  None,  1,  1.0,  28,  0.1,  883.051437207,  25.4925119663, 
1051,  14030,  completed,  eof,  2014-08-08 03:42:15,  2014-08-08 03:44:42,  147,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4392,  None,  None,  0.0001,  9,  12,  0.5,  1,  None,  28,  0.1,  524.03191288,  15.1280992782, 
1051,  14031,  completed,  eof,  2014-08-08 03:42:26,  2014-08-08 03:44:30,  124,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4392,  1,  None,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  1078.39706355,  31.1318784937, 
1051,  14038,  completed,  eof,  2014-08-08 03:42:30,  2014-08-08 03:48:20,  350,  modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4392,  None,  521,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  590.984460781,  17.0609296396, 
1051,  14043,  completed,  eof,  2014-08-08 03:42:34,  2014-08-08 03:46:26,  232,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4392,  None,  None,  0.1,  12,  16,  None,  5,  6.0,  521,  0.0003,  1114.85678451,  32.1844217929, 
1051,  14044,  completed,  eof,  2014-08-08 03:42:54,  2014-08-08 03:45:38,  164,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4392,  None,  None,  0.1,  12,  16,  12.0,  5,  None,  521,  0.0003,  602.172504245,  17.3839134658, 
1051,  14051,  completed,  eof,  2014-08-08 03:44:18,  2014-08-08 03:47:02,  164,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4392,  1,  None,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  990.763971157,  28.6020285187, 
1051,  14053,  completed,  eof,  2014-08-08 03:44:32,  2014-08-08 03:48:17,  225,  modelParams|sensorParams|encoders|hourly_traffic_count:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4392,  None,  147,  0.025075,  10,  13,  None,  2,  None,  151,  0.075075,  553.279758466,  15.9724453968, 
1051,  14057,  completed,  eof,  2014-08-08 03:44:44,  2014-08-08 03:47:11,  147,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4392,  None,  None,  0.025075,  10,  13,  None,  2,  4.75,  151,  0.075075,  820.496259699,  23.6866277969, 
1051,  14064,  completed,  eof,  2014-08-08 03:45:40,  2014-08-08 03:47:49,  129,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.125.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4392,  None,  None,  0.025075,  10,  13,  9.125,  2,  None,  151,  0.075075,  653.828884173,  18.8751639501, 
1051,  14067,  completed,  eof,  2014-08-08 03:46:28,  2014-08-08 03:48:36,  128,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4392,  1,  None,  0.025075,  10,  13,  None,  2,  None,  151,  0.075075,  993.223698988,  28.6730375659, 
1051,  14129,  completed,  eof,  2014-08-08 03:47:04,  2014-08-08 03:51:41,  277,  modelParams|sensorParams|encoders|hourly_traffic_count:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4392,  None,  396,  0.075025,  11,  15,  None,  4,  None,  398,  0.025225,  568.365403933,  16.4079477712, 
1051,  14165,  completed,  eof,  2014-08-08 03:47:13,  2014-08-08 03:49:45,  152,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4392,  None,  None,  0.075025,  11,  15,  None,  4,  2.25,  398,  0.025225,  898.807427516,  25.9473662981, 
1051,  14176,  completed,  eof,  2014-08-08 03:47:51,  2014-08-08 03:49:57,  126,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.375.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4392,  None,  None,  0.075025,  11,  15,  3.375,  4,  None,  398,  0.025225,  594.415099767,  17.1599675911, 
1051,  14180,  completed,  eof,  2014-08-08 03:48:19,  2014-08-08 03:50:44,  145,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4392,  1,  None,  0.075025,  11,  15,  None,  4,  None,  398,  0.025225,  1026.79296725,  29.6421373678, 
1051,  14181,  completed,  eof,  2014-08-08 03:48:22,  2014-08-08 03:52:03,  221,  modelParams|sensorParams|encoders|hourly_traffic_count:n_195.modelParams|clParams|alpha_0.0328351247259.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.0770574113773,  4392,  None,  195,  0.0328351247259,  10,  13,  None,  2,  None,  175,  0.0770574113773,  562.135253398,  16.2280916718, 
1051,  14183,  completed,  eof,  2014-08-08 03:48:38,  2014-08-08 03:51:02,  144,  modelParams|clParams|alpha_0.0348151425553.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.76489860972.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.0770574113773,  4392,  None,  None,  0.0348151425553,  10,  13,  None,  2,  4.76489860972,  175,  0.0770574113773,  819.030064571,  23.6443007078, 
1051,  14185,  completed,  eof,  2014-08-08 03:49:47,  2014-08-08 03:51:35,  108,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.16747526299.modelParams|clParams|alpha_0.0106252494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  4392,  None,  None,  0.0106252494518,  9,  13,  2.16747526299,  2,  None,  52,  0.0989798227547,  710.694905579,  20.5168098046, 
1051,  14187,  completed,  eof,  2014-08-08 03:49:59,  2014-08-08 03:52:34,  155,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_517.modelParams|spParams|synPermInactiveDec_0.0147258727645,  4392,  1,  None,  0.1,  12,  16,  None,  5,  None,  517,  0.0147258727645,  1036.42921512,  29.9203229342, 
1051,  14201,  completed,  eof,  2014-08-08 03:50:46,  2014-08-08 03:54:44,  238,  modelParams|sensorParams|encoders|hourly_traffic_count:n_98.modelParams|clParams|alpha_0.0273048752741.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_127.modelParams|spParams|synPermInactiveDec_0.0730925886227,  4392,  None,  98,  0.0273048752741,  10,  13,  None,  2,  None,  127,  0.0730925886227,  567.375398984,  16.3793676546, 
1051,  14202,  completed,  eof,  2014-08-08 03:51:04,  2014-08-08 03:53:31,  147,  modelParams|clParams|alpha_0.0232244148174.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.80679229179.modelParams|sensorParams|encoders|_classifierInput|n_200.modelParams|spParams|synPermInactiveDec_0.0748361889329,  4392,  None,  None,  0.0232244148174,  10,  13,  None,  2,  3.80679229179,  200,  0.0748361889329,  752.830854055,  21.7332181875, 
1051,  14238,  completed,  eof,  2014-08-08 03:51:37,  2014-08-08 03:54:07,  150,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.095015,  4392,  None,  None,  0.0001,  9,  12,  0.5,  1,  None,  28,  0.095015,  524.03191288,  15.1280992782, 
1051,  14239,  completed,  eof,  2014-08-08 03:51:44,  2014-08-08 03:54:35,  171,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.086015171562.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_441.modelParams|spParams|synPermInactiveDec_0.014196745529,  4392,  1,  None,  0.086015171562,  12,  16,  None,  5,  None,  441,  0.014196745529,  1029.98526161,  29.7342946292, 
1051,  14251,  completed,  eof,  2014-08-08 03:52:05,  2014-08-08 03:56:25,  260,  modelParams|sensorParams|encoders|hourly_traffic_count:n_193.modelParams|clParams|alpha_0.0383653741777.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.071052234132,  4392,  None,  193,  0.0383653741777,  10,  13,  None,  2,  None,  175,  0.071052234132,  577.229553786,  16.6638439021, 
1051,  14253,  completed,  eof,  2014-08-08 03:52:37,  2014-08-08 03:55:19,  162,  modelParams|clParams|alpha_0.0422049850388.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.24719785291.modelParams|sensorParams|encoders|_classifierInput|n_150.modelParams|spParams|synPermInactiveDec_0.0727958344423,  4392,  None,  None,  0.0422049850388,  10,  13,  None,  2,  5.24719785291,  150,  0.0727958344423,  914.337439904,  26.3956969502, 
